,lat,lng,name
10,48.837773822188,2.2927114693213,Hôpital Cognac-Jay
70,48.844977125377,2.2688484191894998,Hôpital Sainte Perine
127,48.840260401014994,2.2582912445068,Centre De Gérontologie Henry Dunant
154,48.846098044138,2.381764112353,Établissement Français du Sang
182,48.865955680144,2.2757872445706,Clinique Ophtalmologique Lamartine
219,48.891773846567,2.3956646650372,Les Bluets
251,48.830599124951,2.3375745827044,Consultations Psy Sainte Anne
266,48.889276700429,2.3864091655041,La Résidence Des Musiciens
302,48.851288668823,2.3973608781682003,Résidence Les Ambassadeurs
430,48.831264484609,2.3358295454525,Médecine interne - Hôpital Cochin
510,48.870645251804,2.2778125377997003,Institut Mutualiste Montsouris Paris
545,48.836800286744,2.3344881820157,EFS - Don du sang
560,48.872297026462,2.4041036616244997,Maternité Hôpital Thonon
585,48.855492365235996,2.3809403962175,Hospital
603,48.828861489046,2.3678482629695,L'asile Psychiatrique De La CAF
658,48.82366752327,2.3632640234509,La Pitié Salpétrière - Urgence
694,48.843867318962005,2.2817067234806,Salle De Detente
699,48.837261438846,2.3632935893717004,Cour des Consultations
708,48.899364450101004,2.331686600706,Urgences Hôpital Bichat
713,48.821369474743996,2.3640893313006,Hopital H.E
717,48.885920134906996,2.3609784572984998,Elan Retrouvé
768,48.839252243506,2.2704684685345,Etablissement Français du Sang - HEGP
866,48.856687998977,2.2757112662456,IPP Brune (Institut Puériculture)
913,48.835062,2.363645,Maternité de la Salpêtrière
922,48.826922631776,2.3411338739159,Hopital Sainte Anne
939,48.856473,2.408667,Ceragem
954,48.882362365723,2.3517017364502,Maternité Hôpital Lariboisière
987,48.883859538269995,2.3051479034732996,Centre Médicale Veille Du Sommeil
990,48.876874565080996,2.3858908001525,Clinique des Buttes Chaumont
995,48.875845,2.380384,Fondation Ophtalmologique Adolphe De Rothschild
1000,48.88241140988401,2.353531312678,Hopital Lariboisiere secteur violet
1010,48.882142230647,2.3529647990001004,hôpital Lariboisiere secteur jaune porte 11
1015,48.84083599182,2.4045481017465,Urgences Pediatriques Trousseau
1027,48.83761515943,2.3665513416985,Bâtiment Paul Castaigne @hôpital Pitié-Salpétrière
1050,48.819259854382,2.4546603958257998,Centre Hospitalier Intercommunal Créteil
1062,48.841983777913,2.3097181580573998,Centre Medical Institut Pasteur
1108,48.83102138997,2.3056313954315,CHK - Aura
24377,48.838936806782996,2.357984308117,Clinique du sport
24563,48.828622031527004,2.3390579223633,CH Sainte-Anne
24573,48.838198459820006,2.3431777954102,HIA du Val-de-Grâce
24665,48.836792649721005,2.2934159157917002,Maternité Catholique Sainte Félicité
24677,48.842411375078,2.4064757180276,Hôpital Armand Trousseau
24708,48.844840825023006,2.3923440962012004,Hôpital des Diaconesses
24820,48.8423,2.266134,Clinique Jouvenet
24878,48.843807,2.281713,La Chataigneraie - Centre De Rééducation
24963,48.838664522446,2.2743415832519998,Service de Cardiologie
24973,48.839281860159,2.340769410058,Hôpital Militaire du Val de Grâce
24996,48.835719781182,2.3654723167419,Pavillon Laveran
25020,48.878436,2.403212,Efs
